timestep	potential_energy	temperature
87800	2.496993709	0.1734533917
87900	1.800528567	0.2685468814
88000	2.627074399	0.2377561263
88100	2.453491643	0.1941693844
88200	2.109200723	0.226165018
88300	1.804063934	0.2161332719
88400	2.306733865	0.1256977638
88500	1.382401792	0.2069432819
88600	0.7842763094	0.209215237
88700	1.441319455	0.1205919511
88800	1.769949255	0.1090838031
88900	2.310044522	0.1184425931
89000	1.907544516	0.1709841012
89100	1.97568709	0.1371297358
89200	1.955055999	0.132658597
89300	1.034753025	0.1938182008
89400	0.8984270338	0.2333067549
89500	1.376539682	0.216843853
89600	2.174719392	0.1921093314
89700	2.327960385	0.1899507844
89800	2.766565308	0.1468646572
89900	1.713255753	0.1755333322
90000	1.554541294	0.1949055273
90100	2.056300082	0.1080157564
90200	1.768845146	0.1359611603
90300	1.490881403	0.1645700491
90400	1.878354675	0.1088536102
90500	1.924320598	0.1698600318
90600	1.418843097	0.2509116278
90700	0.972060391	0.2890396517
90800	1.64433742	0.1894432283
90900	1.878341972	0.1819572405
91000	1.802360299	0.1505681958
91100	1.74215857	0.216119526
91200	1.352551384	0.2322158984
91300	2.209270409	0.1912004993
91400	1.850522033	0.2499755945
91500	2.395959276	0.1982402573
91600	1.729172156	0.2291274223
91700	2.252036061	0.2332882161
91800	2.937852893	0.1891795756
91900	2.833194519	0.2171551305
92000	1.792930709	0.3186635003
92100	1.937985754	0.2761169473
92200	2.49649068	0.216673642
92300	2.988128115	0.100635521
92400	2.372446396	0.1641730389
92500	1.325017774	0.2358785206
92600	1.851985054	0.1433661256
92700	2.6137604	0.2015611233
92800	2.222971103	0.2267528505
92900	1.685872776	0.2524740106
93000	2.15175121	0.2107308742
93100	3.582552859	0.1291196517
93200	3.3688414	0.1403043221
93300	2.443691768	0.2024230962
93400	1.689971911	0.2225364459
93500	1.891815197	0.1901378962
93600	1.526853549	0.1990797593
93700	1.605234524	0.2433420416
93800	2.334323796	0.2123732691
93900	3.112821193	0.1821691538
94000	2.532717302	0.1837556403
94100	2.486866763	0.265814346
94200	2.40958644	0.2582835082
94300	1.454417021	0.302660139
94400	2.263394303	0.2681725086
94500	2.360942371	0.2454590341
94600	2.317501759	0.2276605837
94700	1.915382157	0.2349731823
94800	2.06912275	0.2314007646
94900	2.265358613	0.2111659099
95000	1.348472251	0.2274723546
95100	1.189225549	0.2980971356
95200	2.217921123	0.2123321956
95300	2.47631259	0.1382539835
95400	1.89268949	0.2030870736
95500	2.08093922	0.217232516
95600	3.623414663	0.1495429929
95700	2.381701378	0.1886395831
95800	2.371918986	0.2107002449
95900	2.711144055	0.1181204695
96000	2.777696667	0.172376092
96100	2.399431238	0.1418805681
96200	2.798480535	0.1420445466
96300	2.516137879	0.1640110873
96400	2.336869261	0.1539871475
96500	1.364556454	0.2670962729
96600	1.702498982	0.2041546587
96700	2.151764069	0.21293109
96800	1.637927961	0.2505872041
96900	1.888598389	0.2076754779
97000	2.599810953	0.1456759079
97100	2.105322911	0.1815676652
97200	1.464540067	0.3416826356
97300	2.102574753	0.2584874568
97400	2.766830458	0.2519602288
97500	3.877701069	0.1736720807
97600	3.409352851	0.2235780321
97700	2.211284365	0.2441300819
97800	2.751847537	0.2564853163
97900	3.135641691	0.2059527727
98000	3.048414556	0.2801241566
98100	3.022616813	0.2411885486
98200	1.799082565	0.2074902499
98300	3.476253771	0.1362410582
98400	1.682309926	0.153208837
98500	1.786498318	0.1722870095
98600	1.613954577	0.2169232145
98700	1.986599042	0.2034677703
98800	2.986688092	0.1932185143
98900	2.986361627	0.2426731622
99000	3.448715259	0.2458263341
99100	2.896506901	0.2718808361
99200	3.022018398	0.2617350078
99300	3.955928957	0.2668700897
99400	4.028047775	0.3948960234
99500	3.326299584	0.3239257324
99600	3.161322895	0.2699348534
99700	2.89297831	0.2845401366
99800	3.049806661	0.2426283769
99900	3.052750779	0.1998378347
100000	3.222097289	0.2236360511
100100	3.432158432	0.199714103
100200	1.721149973	0.2345248458
100300	2.363254418	0.1359722451
100400	2.094019807	0.1125777099
100500	2.786553889	0.1229633738
100600	2.971455853	0.1643099714
100700	2.551433574	0.1763255364
100800	3.220502155	0.1483267327
100900	3.330956923	0.1521882079
101000	2.31577587	0.2083943259
101100	2.217999875	0.2025013352
101200	2.934084233	0.2026498321
101300	2.088628756	0.1822974918
101400	2.073449604	0.1838276286
101500	1.740678015	0.2264129251
101600	2.037748247	0.1671962297
101700	1.57031054	0.153831672
101800	2.193526296	0.1554621413
101900	1.718737947	0.1478483055
102000	2.175861107	0.1213413201
102100	1.861371677	0.1736682125
102200	2.924538478	0.09933141177
102300	2.117372461	0.2417767186
102400	1.718835439	0.2370829733
102500	2.378086036	0.2499337556
102600	2.844353374	0.1556397671
102700	1.462356055	0.2806542968
102800	2.246166302	0.1888023003
102900	2.15143666	0.2071357725
103000	2.485937632	0.1728380667
103100	2.200793998	0.2298286983
103200	2.600025911	0.2693216528
103300	2.655829917	0.2247813799
103400	3.737451759	0.1589111435
103500	2.184940888	0.2365775478
103600	1.397891464	0.3054180415
103700	2.463100805	0.205877832
103800	3.399227919	0.1085993753
103900	2.622361534	0.1993773481
104000	2.237270614	0.205802253
104100	2.583786984	0.172984842
104200	2.570554965	0.2560007016
104300	1.936815474	0.2679889901
104400	2.990112697	0.1998687549
104500	3.441530459	0.1442057135
104600	2.651062756	0.2671152853
104700	2.253704128	0.2502130549
104800	3.118509191	0.1833562477
104900	2.020159198	0.2826890967
105000	2.320760009	0.2456282687
105100	2.203569492	0.2476928837
105200	3.869345073	0.1621971357
105300	2.126309018	0.2474615337
105400	2.810631111	0.2020921623
105500	1.87686519	0.2594012412
105600	2.509171268	0.196853672
105700	2.588840701	0.2342414531
105800	2.95470725	0.1936273095
105900	2.041953961	0.2824077912
106000	3.72757768	0.171042821
106100	3.489107439	0.2863388778
106200	3.205497931	0.3158432171
106300	4.057264032	0.1855909631
106400	2.047256838	0.2064709595
106500	2.269194235	0.1577842869
106600	2.422028008	0.1371454421
106700	1.836077666	0.1691744985
106800	2.363572641	0.1214915299
106900	1.065390423	0.1911863364
107000	1.366931214	0.1766261177
107100	2.190529431	0.1542959779
107200	2.552702796	0.1147375853
107300	1.797246725	0.1782441819
107400	1.809112136	0.1232102448
107500	1.495546627	0.1002431438
107600	1.74058859	0.09795483574
107700	1.389193723	0.1269741799
107800	1.451056458	0.1263241718
107900	1.351859971	0.1587903311
108000	1.228646661	0.1434005399
108100	1.825493044	0.1577809642
108200	1.53172351	0.1959683649
108300	1.406722685	0.1578852407
108400	1.140675579	0.1425807828
108500	1.074887616	0.08691919975
108600	1.24340823	0.09065469931
108700	1.268345935	0.1758797661
108800	2.305697693	0.1306109649
108900	2.586226153	0.1109796474
109000	1.66126569	0.1334713171
109100	2.608834839	0.1105113479
109200	1.768857892	0.1334429338
109300	2.250191345	0.2227182356
109400	1.856396335	0.1729909201
109500	2.138996149	0.1395766343
109600	1.853796125	0.1585974834
109700	1.829291886	0.1889205492
109800	1.528598178	0.1869319356
109900	2.591089563	0.1541179573
110000	1.50209922	0.2438783766
110100	2.98999201	0.1769814384
110200	1.666214039	0.2845700307
110300	3.18925253	0.1552713955
110400	3.070060122	0.2081975082
110500	2.309453656	0.2234695806
110600	2.045581029	0.2030145142
110700	2.625521012	0.1852795754
110800	1.582469253	0.2547429739
110900	1.895935214	0.2003533239
111000	2.09417619	0.2080160417
111100	2.220362482	0.1970543044
111200	1.464960059	0.13523957
111300	1.439236592	0.1644933397
111400	2.033318229	0.1463315247
111500	2.737886741	0.1752071661
111600	2.455464905	0.2026465727
111700	1.890986144	0.151223617
111800	1.581861739	0.1322363421
111900	1.568310958	0.1564296799
112000	2.145177086	0.1311658679
112100	2.641436303	0.1378391907
112200	2.594898242	0.1439705451
112300	2.518317616	0.1484395835
112400	2.594231663	0.2153494316
112500	2.075081511	0.1985673709
112600	2.063665509	0.1781713633
112700	1.666481406	0.2106901669
112800	1.859637639	0.1776449663
112900	2.671265757	0.1329678305
113000	2.197008038	0.1910877748
113100	2.252614461	0.1624524433
113200	2.803989609	0.1007068102
113300	2.621117517	0.1403446056
113400	2.176600827	0.2027502264
113500	1.661514197	0.2773258264
113600	2.06834203	0.148535256
113700	1.634149655	0.1753516631
113800	1.666766497	0.1591512434
113900	2.270722078	0.09399307602
114000	1.465713338	0.1814581683
114100	2.249366366	0.1943318541
114200	3.148893813	0.2027579089
114300	2.58101231	0.2356081392
114400	3.319799976	0.1589203246
114500	2.828443996	0.2600792587
114600	2.610540804	0.2495310519
114700	2.839607166	0.2076129922
114800	2.521396538	0.1932256524
114900	2.544052341	0.1934048887
115000	3.051463077	0.09591796484
115100	2.362737562	0.1348229954
115200	1.888487037	0.1622911852
115300	2.546487546	0.07559349802
115400	1.508764082	0.174976826
115500	1.300184512	0.1346440242
115600	1.375295879	0.1350921505
115700	1.838756232	0.08946315627
115800	1.33592691	0.1324506315
115900	2.311824607	0.09105454567
116000	1.704509451	0.125879331
116100	1.767747636	0.1114278694
116200	1.299679301	0.1536597925
116300	1.680870334	0.1145093106
116400	1.415148816	0.1216958833
116500	1.655753693	0.1284325702
116600	1.373403914	0.1473694721
116700	2.171807726	0.1575312406
116800	1.839581946	0.1820041338
116900	1.088282348	0.2122570515
117000	1.501197418	0.2226358974
117100	2.311014923	0.1857505527
117200	2.397116758	0.2284833392
117300	1.900882845	0.2141039851
117400	2.558897595	0.1776054005
117500	2.344192477	0.2352393517
117600	2.732483404	0.213895798
117700	3.839535028	0.17700382
117800	3.726355347	0.1748572708
117900	3.819378255	0.141457418
118000	3.496517724	0.1983776194
118100	2.788742474	0.1891557157
118200	2.047237248	0.183456662
118300	1.69122535	0.1981073171
118400	2.267780249	0.1431884599
118500	1.865979215	0.1436939776
118600	1.725277958	0.1707994543
118700	1.795077945	0.1593327058
118800	2.144396842	0.1194866681
118900	1.854790042	0.144845204
119000	1.88079155	0.1707489595
119100	3.190741003	0.1126264954
119200	1.942048771	0.2080625937
119300	1.976803644	0.1933104075
119400	2.215779027	0.1775692045
119500	2.702405114	0.1417451571
119600	1.631532653	0.1647741638
119700	1.382176679	0.1202533373
119800	1.120599897	0.1830694126
119900	1.131748375	0.214945099
120000	1.713496819	0.1927414198
120100	2.352064992	0.1417105423
120200	2.689460693	0.2340630698
120300	2.229985684	0.3081290168
120400	3.068839153	0.2596008665
120500	2.778967553	0.1973847102
120600	1.897949098	0.2802851527
120700	2.166711335	0.2096982816
120800	2.221977424	0.2020550849
120900	3.086319336	0.1443001452
121000	2.180428369	0.229834758
121100	2.898827187	0.1826128384
121200	2.561850238	0.1575719654
121300	2.582812774	0.1754390717
121400	2.580760187	0.1536236776
121500	3.128062836	0.187438108
121600	2.636672043	0.1542245154
121700	2.332925503	0.2443005449
121800	2.146805478	0.2344707602
121900	2.307268016	0.2395942063
122000	1.915389135	0.2437906755
122100	2.310584883	0.2500571843
122200	3.039913666	0.208216254
122300	3.049882919	0.195486615
122400	2.64503665	0.2703450542
122500	2.311409777	0.2277454086
122600	3.246059396	0.2131190118
122700	2.632233027	0.2454742534
122800	2.179692921	0.2653341473
122900	2.905069424	0.1432861077
123000	2.47943177	0.2252947814
123100	2.195414247	0.2005700391
123200	2.352768796	0.1612861844
123300	1.146448054	0.2329660049
123400	1.561046611	0.2297533567
123500	1.796126025	0.1408372152
123600	1.827947452	0.1618966774
123700	3.336005482	0.1015557388
123800	2.114068694	0.1695485848
123900	2.80814237	0.1446622561
124000	1.707718028	0.1364779533
124100	1.827054964	0.1754053745
124200	1.612585893	0.2062624
124300	1.524991283	0.2190803807
124400	2.614357421	0.1461861826
124500	2.392839404	0.2032432739
124600	2.085479059	0.2123511176
124700	1.685789195	0.3254013118
124800	2.939728146	0.2636203987
124900	2.687568363	0.2793262491
125000	3.810361095	0.2171610855
125100	2.620892374	0.264367384
125200	3.360438633	0.1497407241
125300	1.914216904	0.2724089467
125400	1.859243381	0.2443448304
125500	1.741302268	0.1926068695
125600	1.630721806	0.201573699
125700	2.104324811	0.2380810453
125800	2.114634617	0.2031725686
125900	2.302335326	0.1796190902
126000	2.607533098	0.1939928552
126100	2.006255668	0.1429207479
126200	1.9921065	0.1880901011
126300	2.567636574	0.1538065778
126400	2.473054396	0.1358663664
126500	2.236661086	0.2002560363
126600	2.559162762	0.1277333896
126700	2.434955091	0.1227287751
126800	2.610947407	0.196543275
126900	1.789855751	0.2140983127
127000	2.689466346	0.2210338559
127100	2.359985375	0.2704403559
127200	2.141749941	0.2139289647
127300	2.073155648	0.1713334752
127400	2.091182738	0.1354407898
127500	1.348014656	0.1371243614
127600	1.358309389	0.1272021893
127700	1.588965047	0.1519432193
127800	2.399867685	0.1885956355
127900	1.839590389	0.1747878825
128000	2.24011081	0.1354482088
128100	1.915846558	0.1704254163
128200	1.434704825	0.2215422721
128300	2.617574423	0.1836910341
128400	2.16558023	0.2303795327
128500	2.282632257	0.2194407338
128600	2.816368007	0.1332148334
128700	2.759643885	0.1412671712
128800	2.361951214	0.2189232579
128900	2.319905918	0.2017948488
129000	2.401483375	0.2112606999
129100	1.976741222	0.3090544853
129200	3.5061975	0.1433065469
129300	1.863821995	0.2092772219
129400	2.006500886	0.1541519416
129500	1.516287078	0.224612681
129600	2.381676301	0.1049470873
129700	2.250588614	0.1334361249
129800	2.019102197	0.199498636
129900	1.53149767	0.3020665331
130000	3.608286997	0.1851241259
130100	2.581719727	0.1487811171
130200	2.363430046	0.1570374976
130300	1.533831185	0.1801399294
130400	1.9618351	0.1686552823
130500	0.977503079	0.1818757963
130600	1.092494846	0.1383186494
130700	1.32156771	0.1090974549
130800	1.597934692	0.1573097297
130900	1.821981073	0.212706539
131000	2.054483371	0.2421111393
131100	2.37676866	0.1798581917
131200	1.885461253	0.1953510238
131300	2.397074189	0.2299684686
131400	2.173764816	0.1908414613
131500	2.596931296	0.1578245578
131600	1.917411867	0.2322896804
131700	1.678735842	0.2299059964
131800	2.443341392	0.1516166854
131900	3.072475458	0.09433739581
132000	2.293556323	0.1802750813
132100	1.89561261	0.2363380747
132200	2.826369923	0.1072736122
132300	2.847489537	0.1680968781
132400	3.82576932	0.1599813315
132500	2.305529204	0.3068522359
132600	2.529962443	0.2875845346
132700	2.463754131	0.222202757
132800	2.64526479	0.1839880018
132900	2.702835596	0.2277892866
133000	2.793682451	0.2201935148
133100	2.295352884	0.2843193825
133200	3.342111287	0.1915662392
133300	2.422623654	0.1567442278
133400	2.481116418	0.184696629
133500	2.096078912	0.232459685
133600	2.699609953	0.2290825942
133700	2.292281933	0.2231639054
133800	2.693100954	0.2108771079
133900	2.733987203	0.1156918547
134000	1.763594628	0.1504030449
134100	1.811492286	0.1862528158
134200	2.105831324	0.1652423564
134300	2.31726756	0.1898988714
134400	1.97993152	0.169573768
134500	1.378534984	0.1816800464
134600	2.02748851	0.2284816346
134700	2.599256489	0.1351343135
134800	2.196618462	0.2012494231
134900	2.407206227	0.1683141979
135000	1.682244008	0.2090514476
135100	2.124699051	0.2318706719
135200	3.360990627	0.2349695517
135300	2.271094314	0.2835256123
135400	2.470898032	0.2772473961
135500	3.860525224	0.1917269682
135600	3.953547986	0.2104732294
135700	3.704401785	0.2241772474
135800	2.452367786	0.2817137599
135900	2.714740392	0.2510697018
136000	2.934805397	0.2239452843
136100	3.072269944	0.1444728979
136200	2.293956374	0.2253833135
136300	2.269246532	0.2351752445
136400	2.160562262	0.2426112663
136500	2.406077328	0.3293263435
136600	3.256195529	0.2239057158
136700	3.17492792	0.2360137796
136800	3.424914132	0.1685871384
136900	2.396994446	0.1353157047
137000	2.664283641	0.2449129301
137100	4.641128209	0.2327311418
137200	4.565108713	0.1828688898
137300	3.284891747	0.2835611203
137400	2.798262911	0.2589986099
137500	2.294586191	0.2685243692
137600	2.237636654	0.313746439
137700	1.562761433	0.2390401584
137800	1.151356617	0.2190093076
137900	1.348858807	0.159759107
138000	1.587518486	0.1110056217
138100	1.508694536	0.1505977672
138200	1.72087147	0.1424356173
138300	1.555083385	0.1470587255
138400	1.826602767	0.2041138095
138500	1.747671671	0.2080495971
138600	1.791955134	0.1899127361
138700	2.245676746	0.2398925694
138800	2.100310823	0.2886773816
138900	3.069198941	0.137905206
139000	2.435192303	0.2153926833
139100	3.025578033	0.1410213052
139200	1.625046608	0.182788019
139300	1.43733084	0.1797739506
139400	1.386224923	0.1680653612
139500	1.567791327	0.1914093064
139600	2.946186475	0.09268488065
139700	2.316652239	0.1580816664
139800	1.558498077	0.2475077915
139900	2.906509495	0.1743327199
140000	2.493228915	0.1750485098
140100	2.057001274	0.2768902684
140200	1.874672147	0.2869981233
140300	2.572740659	0.2876505552
140400	2.582438137	0.3016933067
140500	2.6634576	0.1438511015
140600	3.175415404	0.273186389
140700	3.976526345	0.2509679983
140800	4.073083572	0.2123131816
140900	3.251123118	0.1955015199
141000	3.992138149	0.1155516574
141100	3.650962021	0.2056427437
141200	3.622488113	0.2215735493
141300	3.552228198	0.2393035443
141400	1.9107886	0.4181111392
141500	2.886731749	0.2200844052
141600	3.8198752	0.1837047708
141700	2.087563759	0.2567530302
141800	1.735041345	0.2348279673
141900	3.116601938	0.1787536313
142000	3.479826774	0.1796422931
142100	2.624706935	0.1898453814
142200	3.488880582	0.1787947681
142300	2.055639039	0.186797529
142400	1.901142574	0.188009545
142500	2.464391562	0.1578856235
142600	1.786766627	0.2158389352
142700	1.912065151	0.1690354047
142800	2.263690186	0.1576970089
142900	2.263513357	0.1508327599
143000	2.596364216	0.1520664091
143100	2.669718616	0.1563865561
143200	2.728817126	0.1921500221
143300	2.756548088	0.1794795655
143400	1.508796301	0.2316459733
143500	2.600310383	0.1762799087
143600	1.294402388	0.2695596299
143700	3.034219821	0.234094828
143800	2.656482075	0.28693583
143900	3.247186473	0.2298043039
144000	2.503610472	0.2589211904
144100	2.707835389	0.1930023766
144200	2.559906636	0.247391578
144300	3.242114137	0.1754852009
144400	1.930675972	0.2683354086
144500	2.16617083	0.2936865727
144600	3.176669518	0.1119948786
144700	3.032417877	0.1618119299
144800	3.074136398	0.1511588275
144900	2.726685775	0.183650779
